"","species","run","run.env","time","pop"
"200","10",10,-1.60475059200123,1,-34.7337016296193
"201","1",11,-2.33992235289611,0,181
"202","2",11,-2.33992235289611,0,59
"203","3",11,-2.33992235289611,0,106
"204","4",11,-2.33992235289611,0,92
"205","5",11,-2.33992235289611,0,161
"206","6",11,-2.33992235289611,0,60
"207","7",11,-2.33992235289611,0,192
"208","8",11,-2.33992235289611,0,0
"209","9",11,-2.33992235289611,0,64
"210","10",11,-2.33992235289611,0,23
"211","1",11,-2.33992235289611,1,-26.1002199481732
"212","2",11,-2.33992235289611,1,109.577522217159
"213","3",11,-2.33992235289611,1,155.881637715647
"214","4",11,-2.33992235289611,1,129.311392087695
"215","5",11,-2.33992235289611,1,608.047259654023
"216","6",11,-2.33992235289611,1,15.728574853827
"217","7",11,-2.33992235289611,1,118.254909549814
"218","8",11,-2.33992235289611,1,0
"219","9",11,-2.33992235289611,1,-30.7965883111169
"220","10",11,-2.33992235289611,1,-18.5711416985271
"221","1",12,0.61879397675614,0,80
"222","2",12,0.61879397675614,0,93
"223","3",12,0.61879397675614,0,37
"224","4",12,0.61879397675614,0,95
"225","5",12,0.61879397675614,0,142
"226","6",12,0.61879397675614,0,163
"227","7",12,0.61879397675614,0,100
"228","8",12,0.61879397675614,0,86
"229","9",12,0.61879397675614,0,118
"230","10",12,0.61879397675614,0,108
"231","1",12,0.61879397675614,1,125.056974538181
"232","2",12,0.61879397675614,1,18.8103202492906
"233","3",12,0.61879397675614,1,41.6562223730815
"234","4",12,0.61879397675614,1,67.6526688742947
"235","5",12,0.61879397675614,1,110.532483317458
"236","6",12,0.61879397675614,1,198.941638947643
"237","7",12,0.61879397675614,1,73.3692966617437
"238","8",12,0.61879397675614,1,93.0832943283164
"239","9",12,0.61879397675614,1,194.727112857521
"240","10",12,0.61879397675614,1,73.3182225999249
"241","1",13,-1.25087536988111,0,48
"242","2",13,-1.25087536988111,0,9
"243","3",13,-1.25087536988111,0,76
"244","4",13,-1.25087536988111,0,66
"245","5",13,-1.25087536988111,0,0
"246","6",13,-1.25087536988111,0,107
"247","7",13,-1.25087536988111,0,150
"248","8",13,-1.25087536988111,0,0
"249","9",13,-1.25087536988111,0,49
"250","10",13,-1.25087536988111,0,70
"251","1",13,-1.25087536988111,1,42.2394188343597
"252","2",13,-1.25087536988111,1,27.8557579300586
"253","3",13,-1.25087536988111,1,169.867890062525
"254","4",13,-1.25087536988111,1,119.446049511933
"255","5",13,-1.25087536988111,1,0
"256","6",13,-1.25087536988111,1,103.800519679268
"257","7",13,-1.25087536988111,1,148.268682023562
"258","8",13,-1.25087536988111,1,0
"259","9",13,-1.25087536988111,1,31.8165373187202
"260","10",13,-1.25087536988111,1,-21.9911521384642
"261","1",14,-0.482894443303479,0,41
"262","2",14,-0.482894443303479,0,84
"263","3",14,-0.482894443303479,0,68
"264","4",14,-0.482894443303479,0,112
"265","5",14,-0.482894443303479,0,240
"266","6",14,-0.482894443303479,0,67
"267","7",14,-0.482894443303479,0,142
"268","8",14,-0.482894443303479,0,16
"269","9",14,-0.482894443303479,0,0
"270","10",14,-0.482894443303479,0,201
"271","1",14,-0.482894443303479,1,34.8213713541862
"272","2",14,-0.482894443303479,1,56.0241304134421
"273","3",14,-0.482894443303479,1,73.4797910862999
"274","4",14,-0.482894443303479,1,97.9046443471919
"275","5",14,-0.482894443303479,1,373.834747724192
"276","6",14,-0.482894443303479,1,61.6569551199625
"277","7",14,-0.482894443303479,1,83.7945662279381
"278","8",14,-0.482894443303479,1,24.406537027894
"279","9",14,-0.482894443303479,1,0
"280","10",14,-0.482894443303479,1,26.6053069244473
"281","1",15,-0.22913393829203,0,283
"282","2",15,-0.22913393829203,0,212
"283","3",15,-0.22913393829203,0,0
"284","4",15,-0.22913393829203,0,0
"285","5",15,-0.22913393829203,0,121
"286","6",15,-0.22913393829203,0,24
"287","7",15,-0.22913393829203,0,229
"288","8",15,-0.22913393829203,0,108
"289","9",15,-0.22913393829203,0,130
"290","10",15,-0.22913393829203,0,120
"291","1",15,-0.22913393829203,1,206.102644365895
"292","2",15,-0.22913393829203,1,110.472826522105
"293","3",15,-0.22913393829203,1,0
"294","4",15,-0.22913393829203,1,0
"295","5",15,-0.22913393829203,1,199.096230293134
"296","6",15,-0.22913393829203,1,30.9295842937096
"297","7",15,-0.22913393829203,1,127.083485819797
"298","8",15,-0.22913393829203,1,137.7851308678
"299","9",15,-0.22913393829203,1,123.79036580823
"300","10",15,-0.22913393829203,1,35.0042894145718
"301","1",16,-0.0784522691540552,0,65
"302","2",16,-0.0784522691540552,0,64
"303","3",16,-0.0784522691540552,0,0
"304","4",16,-0.0784522691540552,0,129
"305","5",16,-0.0784522691540552,0,142
"306","6",16,-0.0784522691540552,0,0
"307","7",16,-0.0784522691540552,0,61
"308","8",16,-0.0784522691540552,0,160
"309","9",16,-0.0784522691540552,0,0
"310","10",16,-0.0784522691540552,0,60
"311","1",16,-0.0784522691540552,1,88.2555309365389
"312","2",16,-0.0784522691540552,1,43.9311442992246
"313","3",16,-0.0784522691540552,1,0
"314","4",16,-0.0784522691540552,1,116.372404264542
"315","5",16,-0.0784522691540552,1,246.579064337717
"316","6",16,-0.0784522691540552,1,0
"317","7",16,-0.0784522691540552,1,54.2980455391797
"318","8",16,-0.0784522691540552,1,196.839435780792
"319","9",16,-0.0784522691540552,1,0
"320","10",16,-0.0784522691540552,1,26.9253566064439
"321","1",17,-1.11041257883647,0,99
"322","2",17,-1.11041257883647,0,104
"323","3",17,-1.11041257883647,0,65
"324","4",17,-1.11041257883647,0,138
"325","5",17,-1.11041257883647,0,213
"326","6",17,-1.11041257883647,0,155
"327","7",17,-1.11041257883647,0,70
"328","8",17,-1.11041257883647,0,83
"329","9",17,-1.11041257883647,0,134
"330","10",17,-1.11041257883647,0,0
"331","1",17,-1.11041257883647,1,45.8271506715942
"332","2",17,-1.11041257883647,1,96.0365959469772
"333","3",17,-1.11041257883647,1,79.0597601191236
"334","4",17,-1.11041257883647,1,125.466836078751
"335","5",17,-1.11041257883647,1,464.258113599357
"336","6",17,-1.11041257883647,1,90.1240342425864
"337","7",17,-1.11041257883647,1,49.2573936700038
"338","8",17,-1.11041257883647,1,131.210512927515
"339","9",17,-1.11041257883647,1,50.7035227264929
"340","10",17,-1.11041257883647,1,0
"341","1",18,1.25863527360461,0,57
"342","2",18,1.25863527360461,0,146
"343","3",18,1.25863527360461,0,0
"344","4",18,1.25863527360461,0,36
"345","5",18,1.25863527360461,0,86
"346","6",18,1.25863527360461,0,203
"347","7",18,1.25863527360461,0,102
"348","8",18,1.25863527360461,0,111
"349","9",18,1.25863527360461,0,52
"350","10",18,1.25863527360461,0,30
"351","1",18,1.25863527360461,1,140.465701824069
"352","2",18,1.25863527360461,1,-21.4927078294316
"353","3",18,1.25863527360461,1,0
"354","4",18,1.25863527360461,1,27.2660668123295
"355","5",18,1.25863527360461,1,11.1508460127339
"356","6",18,1.25863527360461,1,302.666127102179
"357","7",18,1.25863527360461,1,87.423157976565
"358","8",18,1.25863527360461,1,99.8019532149629
"359","9",18,1.25863527360461,1,153.781090131473
"360","10",18,1.25863527360461,1,43.2788752219402
"361","1",19,-0.461178298897866,0,0
"362","2",19,-0.461178298897866,0,141
"363","3",19,-0.461178298897866,0,0
"364","4",19,-0.461178298897866,0,234
"365","5",19,-0.461178298897866,0,227
"366","6",19,-0.461178298897866,0,0
"367","7",19,-0.461178298897866,0,173
"368","8",19,-0.461178298897866,0,204
"369","9",19,-0.461178298897866,0,204
"370","10",19,-0.461178298897866,0,339
"371","1",19,-0.461178298897866,1,0
"372","2",19,-0.461178298897866,1,77.0837799988008
"373","3",19,-0.461178298897866,1,0
"374","4",19,-0.461178298897866,1,144.101003750094
"375","5",19,-0.461178298897866,1,325.209434410415
"376","6",19,-0.461178298897866,1,0
"377","7",19,-0.461178298897866,1,86.1279598903747
"378","8",19,-0.461178298897866,1,191.501237046073
"379","9",19,-0.461178298897866,1,122.739798473661
"380","10",19,-0.461178298897866,1,36.1964875099824
"381","1",20,1.20711740720676,0,106
"382","2",20,1.20711740720676,0,202
"383","3",20,1.20711740720676,0,0
"384","4",20,1.20711740720676,0,109
"385","5",20,1.20711740720676,0,62
"386","6",20,1.20711740720676,0,214
"387","7",20,1.20711740720676,0,19
"388","8",20,1.20711740720676,0,0
"389","9",20,1.20711740720676,0,195
"390","10",20,1.20711740720676,0,269
"391","1",20,1.20711740720676,1,211.392187965201
"392","2",20,1.20711740720676,1,-19.7379017715227
"393","3",20,1.20711740720676,1,0
"394","4",20,1.20711740720676,1,63.4403345643064
"395","5",20,1.20711740720676,1,11.4153847937595
"396","6",20,1.20711740720676,1,295.02869765189
"397","7",20,1.20711740720676,1,18.944087804411
"398","8",20,1.20711740720676,1,0
"399","9",20,1.20711740720676,1,366.465222119854
"400","10",20,1.20711740720676,1,206.80317446052
"401","1",21,-0.234973502186121,0,304
"402","2",21,-0.234973502186121,0,72
"403","3",21,-0.234973502186121,0,160
"404","4",21,-0.234973502186121,0,34
"405","5",21,-0.234973502186121,0,156
"406","6",21,-0.234973502186121,0,90
"407","7",21,-0.234973502186121,0,173
"408","8",21,-0.234973502186121,0,72
"409","9",21,-0.234973502186121,0,0
"410","10",21,-0.234973502186121,0,0
"411","1",21,-0.234973502186121,1,212.244165448291
"412","2",21,-0.234973502186121,1,48.4147219879412
"413","3",21,-0.234973502186121,1,152.409071446851
"414","4",21,-0.234973502186121,1,35.4569940739997
"415","5",21,-0.234973502186121,1,241.593458975366
"416","6",21,-0.234973502186121,1,95.7803344976786
"417","7",21,-0.234973502186121,1,107.674349264875
"418","8",21,-0.234973502186121,1,102.577962708831
"419","9",21,-0.234973502186121,1,0
"420","10",21,-0.234973502186121,1,0
"421","1",22,-1.28386820165829,0,0
"422","2",22,-1.28386820165829,0,122
"423","3",22,-1.28386820165829,0,0
"424","4",22,-1.28386820165829,0,110
"425","5",22,-1.28386820165829,0,106
"426","6",22,-1.28386820165829,0,0
"427","7",22,-1.28386820165829,0,0
"428","8",22,-1.28386820165829,0,139
"429","9",22,-1.28386820165829,0,213
"430","10",22,-1.28386820165829,0,61
"431","1",22,-1.28386820165829,1,0
"432","2",22,-1.28386820165829,1,154.743891557183
"433","3",22,-1.28386820165829,1,0
"434","4",22,-1.28386820165829,1,137.306062016367
"435","5",22,-1.28386820165829,1,377.395937786886
"436","6",22,-1.28386820165829,1,0
"437","7",22,-1.28386820165829,1,0
"438","8",22,-1.28386820165829,1,253.033729069611
"439","9",22,-1.28386820165829,1,61.1880970701412
"440","10",22,-1.28386820165829,1,-14.6236743759542
"441","1",23,-0.00820684981968375,0,226
"442","2",23,-0.00820684981968375,0,210
"443","3",23,-0.00820684981968375,0,58
"444","4",23,-0.00820684981968375,0,0
"445","5",23,-0.00820684981968375,0,233
"446","6",23,-0.00820684981968375,0,0
"447","7",23,-0.00820684981968375,0,45
"448","8",23,-0.00820684981968375,0,0
"449","9",23,-0.00820684981968375,0,211
"450","10",23,-0.00820684981968375,0,41
"451","1",23,-0.00820684981968375,1,181.511455085383
"452","2",23,-0.00820684981968375,1,74.1005751255248
"453","3",23,-0.00820684981968375,1,59.2389568365905
"454","4",23,-0.00820684981968375,1,0
"455","5",23,-0.00820684981968375,1,268.539709749112
"456","6",23,-0.00820684981968375,1,0
"457","7",23,-0.00820684981968375,1,32.3306460107198
"458","8",23,-0.00820684981968375,1,0
"459","9",23,-0.00820684981968375,1,184.636697248635
"460","10",23,-0.00820684981968375,1,16.0222872887161
"461","1",24,1.81548271641471,0,56
"462","2",24,1.81548271641471,0,24
"463","3",24,1.81548271641471,0,19
"464","4",24,1.81548271641471,0,42
"465","5",24,1.81548271641471,0,123
"466","6",24,1.81548271641471,0,22
"467","7",24,1.81548271641471,0,3
"468","8",24,1.81548271641471,0,0
"469","9",24,1.81548271641471,0,80
"470","10",24,1.81548271641471,0,18
"471","1",24,1.81548271641471,1,176.930759687747
"472","2",24,1.81548271641471,1,-15.1460780314258
"473","3",24,1.81548271641471,1,22.7452583903207
"474","4",24,1.81548271641471,1,28.9891725445437
"475","5",24,1.81548271641471,1,-80.3408285528112
"476","6",24,1.81548271641471,1,66.9074084837083
"477","7",24,1.81548271641471,1,3.85179112671441
"478","8",24,1.81548271641471,1,0
"479","9",24,1.81548271641471,1,277.696944306617
"480","10",24,1.81548271641471,1,36.1656685238048
"481","1",25,-0.129171033288071,0,0
"482","2",25,-0.129171033288071,0,160
"483","3",25,-0.129171033288071,0,32
"484","4",25,-0.129171033288071,0,14
"485","5",25,-0.129171033288071,0,106
"486","6",25,-0.129171033288071,0,0
"487","7",25,-0.129171033288071,0,121
"488","8",25,-0.129171033288071,0,0
"489","9",25,-0.129171033288071,0,0
"490","10",25,-0.129171033288071,0,192
"491","1",25,-0.129171033288071,1,0
"492","2",25,-0.129171033288071,1,99.6020803570147
"493","3",25,-0.129171033288071,1,53.0348935877651
"494","4",25,-0.129171033288071,1,20.3705400260658
"495","5",25,-0.129171033288071,1,213.115008010206
"496","6",25,-0.129171033288071,1,0
"497","7",25,-0.129171033288071,1,99.9754903413456
"498","8",25,-0.129171033288071,1,0
"499","9",25,-0.129171033288071,1,0
"500","10",25,-0.129171033288071,1,66.0795313786217
"501","1",26,-0.458200337202202,0,198
"502","2",26,-0.458200337202202,0,42
"503","3",26,-0.458200337202202,0,82
"504","4",26,-0.458200337202202,0,138
"505","5",26,-0.458200337202202,0,0
"506","6",26,-0.458200337202202,0,150
"507","7",26,-0.458200337202202,0,146
"508","8",26,-0.458200337202202,0,11
"509","9",26,-0.458200337202202,0,113
"510","10",26,-0.458200337202202,0,59
"511","1",26,-0.458200337202202,1,191.840589392459
"512","2",26,-0.458200337202202,1,59.3186662482439
"513","3",26,-0.458200337202202,1,137.110032945614
"514","4",26,-0.458200337202202,1,141.169874333359
"515","5",26,-0.458200337202202,1,0
"516","6",26,-0.458200337202202,1,167.064364486616
"517","7",26,-0.458200337202202,1,129.244504650729
"518","8",26,-0.458200337202202,1,30.054398339253
"519","9",26,-0.458200337202202,1,134.698859130162
"520","10",26,-0.458200337202202,1,18.4404693523591
"521","1",27,0.337561738644433,0,52
"522","2",27,0.337561738644433,0,0
"523","3",27,0.337561738644433,0,0
"524","4",27,0.337561738644433,0,0
"525","5",27,0.337561738644433,0,120
"526","6",27,0.337561738644433,0,21
"527","7",27,0.337561738644433,0,46
"528","8",27,0.337561738644433,0,0
"529","9",27,0.337561738644433,0,0
"530","10",27,0.337561738644433,0,292
"531","1",27,0.337561738644433,1,96.3649751790157
"532","2",27,0.337561738644433,1,0
"533","3",27,0.337561738644433,1,0
"534","4",27,0.337561738644433,1,0
"535","5",27,0.337561738644433,1,161.447090047
"536","6",27,0.337561738644433,1,41.3956089581928
"537","7",27,0.337561738644433,1,46.5108373494285
"538","8",27,0.337561738644433,1,0
"539","9",27,0.337561738644433,1,0
"540","10",27,0.337561738644433,1,131.936917543175
"541","1",28,2.41428416834406,0,60
"542","2",28,2.41428416834406,0,13
"543","3",28,2.41428416834406,0,0
"544","4",28,2.41428416834406,0,0
"545","5",28,2.41428416834406,0,0
"546","6",28,2.41428416834406,0,0
"547","7",28,2.41428416834406,0,0
"548","8",28,2.41428416834406,0,85
"549","9",28,2.41428416834406,0,0
"550","10",28,2.41428416834406,0,80
"551","1",28,2.41428416834406,1,349.280029095335
"552","2",28,2.41428416834406,1,-31.6282837285613
"553","3",28,2.41428416834406,1,0
"554","4",28,2.41428416834406,1,0
"555","5",28,2.41428416834406,1,0
"556","6",28,2.41428416834406,1,0
"557","7",28,2.41428416834406,1,0
"558","8",28,2.41428416834406,1,60.1528430921183
"559","9",28,2.41428416834406,1,0
"560","10",28,2.41428416834406,1,250.218766267639
"561","1",29,-1.08237257826791,0,39
"562","2",29,-1.08237257826791,0,19
"563","3",29,-1.08237257826791,0,99
"564","4",29,-1.08237257826791,0,150
"565","5",29,-1.08237257826791,0,5
"566","6",29,-1.08237257826791,0,55
"567","7",29,-1.08237257826791,0,176
"568","8",29,-1.08237257826791,0,0
"569","9",29,-1.08237257826791,0,69
"570","10",29,-1.08237257826791,0,272
"571","1",29,-1.08237257826791,1,36.3283583317821
"572","2",29,-1.08237257826791,1,43.0835831329235
"573","3",29,-1.08237257826791,1,175.612042252848
"574","4",29,-1.08237257826791,1,182.101188636023
"575","5",29,-1.08237257826791,1,21.5817430666419
"576","6",29,-1.08237257826791,1,63.1495512976621
"577","7",29,-1.08237257826791,1,141.974103414654
"578","8",29,-1.08237257826791,1,0
"579","9",29,-1.08237257826791,1,46.9944534299337
"580","10",29,-1.08237257826791,1,-23.7503571053645
"581","1",30,1.04681119319925,0,0
"582","2",30,1.04681119319925,0,92
"583","3",30,1.04681119319925,0,99
"584","4",30,1.04681119319925,0,221
"585","5",30,1.04681119319925,0,24
"586","6",30,1.04681119319925,0,212
"587","7",30,1.04681119319925,0,184
"588","8",30,1.04681119319925,0,143
"589","9",30,1.04681119319925,0,2
"590","10",30,1.04681119319925,0,181
"591","1",30,1.04681119319925,1,0
"592","2",30,1.04681119319925,1,-3.07638702061433
"593","3",30,1.04681119319925,1,106.477140489583
"594","4",30,1.04681119319925,1,111.950295684241
"595","5",30,1.04681119319925,1,10.7445269947996
"596","6",30,1.04681119319925,1,301.057684020874
"597","7",30,1.04681119319925,1,130.636267081916
"598","8",30,1.04681119319925,1,130.764971446749
"599","9",30,1.04681119319925,1,6.7176057542647
"600","10",30,1.04681119319925,1,161.670402699346
"601","1",31,-2.00104056373468,0,190
"602","2",31,-2.00104056373468,0,0
"603","3",31,-2.00104056373468,0,79
"604","4",31,-2.00104056373468,0,0
"605","5",31,-2.00104056373468,0,0
"606","6",31,-2.00104056373468,0,119
"607","7",31,-2.00104056373468,0,70
"608","8",31,-2.00104056373468,0,107
"609","9",31,-2.00104056373468,0,267
"610","10",31,-2.00104056373468,0,100
"611","1",31,-2.00104056373468,1,4.55886500532708
"612","2",31,-2.00104056373468,1,0
"613","3",31,-2.00104056373468,1,165.982114795799
"614","4",31,-2.00104056373468,1,0
"615","5",31,-2.00104056373468,1,0
"616","6",31,-2.00104056373468,1,54.7216822600365
"617","7",31,-2.00104056373468,1,76.7200456508918
"618","8",31,-2.00104056373468,1,289.739643056011
"619","9",31,-2.00104056373468,1,-47.8403390980219
"620","10",31,-2.00104056373468,1,-71.4099341061719
"621","1",32,-0.637938627463902,0,153
"622","2",32,-0.637938627463902,0,152
"623","3",32,-0.637938627463902,0,0
"624","4",32,-0.637938627463902,0,0
"625","5",32,-0.637938627463902,0,146
"626","6",32,-0.637938627463902,0,114
"627","7",32,-0.637938627463902,0,0
"628","8",32,-0.637938627463902,0,92
"629","9",32,-0.637938627463902,0,124
"630","10",32,-0.637938627463902,0,86
"631","1",32,-0.637938627463902,1,112.300465355662
"632","2",32,-0.637938627463902,1,118.45968702156
"633","3",32,-0.637938627463902,1,0
"634","4",32,-0.637938627463902,1,0
"635","5",32,-0.637938627463902,1,316.456262061799
