"SimID","Size","LambdaIntDev","LambdaSlopeDev","IntraIntDev","IntraSlopeDev","GenericIntDev","GenericSlopeDev","NonGenericIntDev","NonGenericSlopeDev","NumNonGenericInt","NumNonGenericSlope","NumNonGenericSpecies","RMSE","PrelimMaxRhat","PrelimNumDiv","PrelimMeanNeff","FinalMaxRhat","FinalNumDiv","FinalMeanNeff"
178,50,-0.0620487004116421,0.0512612168966601,0.0689063909154872,-0.0166448093092653,-0.916071135613037,0.456337740431616,NA,NA,0,0,0,0.319881457876705,1.00329049694893,0,4050.08323259373,1.00286390972769,0,6703.10695033378
178,200,-0.075112591252277,0.0246837144805233,-0.1011770393866,0.0304308922632075,0.115889043351467,-0.253186279747912,-0.398164209514754,0.263477348501586,1,3,3,0.238207689170204,1.00275334716455,0,3779.53132098132,1.00065008558308,0,6173.14039979838
179,10,-0.00861592118831234,0.0973026269614021,0.144281771750375,0.198514479691219,-1.43263431483413,-0.252182930326321,NA,NA,0,0,0,0.408247397896244,1.00230901431304,0,4767.2737970538,1.0025581795688,0,6092.87895251403
179,50,-0.0429462070058366,-0.0435610619291584,-0.0138717964443047,-0.0823963014951684,-0.852903946747587,0.224260507447414,0.113402541505561,0.285383062479607,1,1,1,0.273815815195306,1.00145231329301,0,4866.286690065,1.00142362414454,0,5886.18990935457
179,200,-0.0538128992535392,-0.00150555374331063,-0.0258858451529806,0.0366507755381455,-0.314910051564803,-0.212522347709907,0.114414308922804,0.0645785010610511,3,3,4,0.260390192962476,1.00334688125405,0,3421.65029601238,1.00155252549982,0,6276.49181251833
180,10,-0.0796162351571205,-0.10205514468431,-0.611072111310309,0.231298162941159,-0.817008572440181,-0.092015904324274,NA,NA,0,0,0,0.363307756280765,1.00315380633944,0,4423.62943209314,1.00530636857604,0,5448.91750281918
180,50,-0.0377454990107404,0.0714054848757876,-0.0754072834695423,0.000448907332913251,-0.327864002003785,0.264636399279824,0.596997514149298,NA,1,0,1,0.313782989674514,1.00247566225413,1,4708.57734806114,1.00068042095173,0,5717.34406063144
180,200,-0.043607424092255,0.0131934395876824,0.0149890770816006,0.00597983211551656,-1.08335116927315,0.607586150863628,-0.751026046431689,NA,1,0,1,0.314730232568599,1.00249948233805,0,4135.61928345877,1.00236675990309,0,5107.93256532651
181,10,-0.475235575347324,0.0495336419484614,-3.62184166666044,-0.588674946954974,-2.191074173547,0.0224999336577764,NA,NA,0,0,0,0.530322991272538,1.00172497750505,0,4391.35832428335,1.00347426192479,0,5340.74064900867
181,50,-0.0640347257123289,0.0205460515633689,-2.90652500159173,-0.503313471302438,0.736235428842647,0.654058434825832,NA,NA,0,0,0,0.505771678234833,1.00226928737897,0,4403.93289407996,1.00076426673581,0,7080.38403346287
181,200,0.0015176465374927,0.014000805136312,0.569696818971459,-0.49842126979475,-0.0203388244422813,0.0915074774893638,NA,1.44196787232015,0,1,1,0.46306424383632,1.00357992717686,0,4044.450782187,1.00080054199144,0,5950.88321875828
182,10,-0.183453185746735,-0.150737677069578,-2.84638886109151,-0.208857435496006,-0.107553591159187,0.441033183427902,NA,NA,0,0,0,0.475656235301162,1.00186765012473,0,5344.85895400195,1.00111153003939,0,8465.79440469587
182,50,0.0333517241155741,0.101075057921745,0.186132617695753,-0.19861562987178,-0.498993863755287,0.321346364164731,NA,NA,0,0,0,0.385603233672884,1.0025346385869,0,3903.98005692284,1.00070602024687,0,8230.87086647058
182,200,-0.00721746201647022,-0.0536209157226342,0.201344483356157,-0.198857286462134,-0.702684295168222,0.0736312229729977,NA,NA,0,0,0,0.353839661170714,1.00471800767689,0,4305.03125281054,1.00095472410045,0,7423.45387642477
183,10,-0.0993433968206554,-0.378675129139125,-0.0676766709564891,-0.316537610916856,-1.44693172932959,-0.0715268625059396,NA,NA,0,0,0,0.319427507648263,1.00232454502024,0,4310.52595620233,1.00150980105706,0,5203.28649685666
183,50,-0.0594733646397752,-0.0801099396522918,0.0206759239981862,-0.0241880794638847,-2.11513567128619,0.109306106656191,NA,NA,0,0,0,0.325116300035336,1.00197242354744,2,3838.26464873386,1.00185256112626,0,5505.25630637808
183,200,0.0365062668057976,-0.0345992082609746,0.0221055906450207,-0.041470347676648,0.919366763608982,0.0960258539330229,0.339766918518678,-0.297227971868956,1,3,4,0.27349226893367,1.00162005682626,0,3400.50500026293,1.00116000706505,0,6113.71867877323
184,10,0.124721527357172,-0.0711649650985874,0.24812706232537,0.676853613121464,-2.81808095552034,0.00441827566473577,NA,NA,0,0,0,0.512512696216649,1.0020662966012,0,4059.91543720913,1.00201059902395,0,8041.37563582601
184,50,-0.148569222267327,-0.00311802608941605,0.0372584147941901,0.324029349390598,-1.59856701040867,-0.406341250071352,NA,0.901212833220275,0,1,1,0.357768863703139,1.00247210162358,0,4042.33433759617,1.00143291822153,0,6820.59138995916
184,200,-0.0479407488652662,0.0557889365145464,-0.105820160971043,0.190303459270441,-0.255303267656639,-0.348736642057215,0.451296324605773,0.460036059775803,1,3,3,0.334400754657366,1.000990616262,0,4358.29178195551,1.00127675198439,0,5264.72336911563
185,10,-0.04227148687613,0.174766652066478,0.195583220933287,0.375249429918951,-1.91346770711656,0.0422050628625055,NA,NA,0,0,0,0.371475356967784,1.0022295778653,0,4235.71344047607,1.00229268108647,0,5236.01809987401
185,50,-0.0972555609113868,0.102266116570001,-0.0336423865191819,0.19035541785032,-0.690151222136009,-0.237743612822706,NA,NA,0,0,0,0.402439069737077,1.00291527007578,0,4207.02564567041,1.0010769488622,0,7235.62458436044
185,200,-0.0325512977785765,-0.00544042737313061,0.0134468173225466,0.0547183195671707,1.23295224300412,-0.653141065651016,NA,-0.698561221184152,0,1,1,0.345593006784916,1.00287948963589,0,4021.20464682856,1.00056166180902,0,6740.87766435474
186,10,-0.288227469739545,-0.662009298706886,-4.70183811302208,0.512517416951834,0.33802767020459,0.167252235513598,NA,NA,0,0,0,0.511934292295567,1.00156831660604,2,4918.23683205164,1.00180759698845,0,4524.69551226029
186,50,-0.0647331899797152,-0.101481531235434,-0.130909216646165,-0.0494062167586055,-0.71776125077127,0.170979953121719,0.382543649032923,NA,2,0,2,0.303903688093113,1.00132862527142,0,4881.79845944178,1.00042654500496,0,5405.37716293604
186,200,0.00387042791374514,-0.0292208772573223,-0.0395942561674536,-0.00132489775442746,-0.467724003816585,0.544469873157187,0.0395577441954789,0.283995466206632,4,2,4,0.284574894882135,1.0040087497996,0,2961.8791000616,1.00145762175484,0,5387.61149166201
187,10,-0.593311938278554,-0.105565382213356,-6.5055108571005,1.4094061315792,-2.07900850804197,-0.446474777067124,0.923907307528018,NA,1,0,1,0.573565500540954,1.00344320729964,0,3927.25767570201,1.00201528376149,0,5702.72708072521
187,50,-0.265557978303623,-0.210113384070526,-0.191346261815098,-0.263375738931748,-3.14335358195076,-0.180062417286353,NA,0.845860642887964,0,1,1,0.301912363796375,1.0036994657019,0,3415.07245049931,1.00148993345597,0,8330.80994128598
187,200,-0.0920582337566356,0.0318725521804967,-0.0544195960042195,0.0128373031948299,-0.235802963494735,0.327209902472684,-0.585503607983666,0.245451770676003,2,2,2,0.293817883741163,1.00162255642376,0,3712.67150053367,1.00099444218617,0,5858.79786038767
188,10,0.211267979721997,0.100097813592116,-0.347325821353765,0.619367026143642,0.204957022782045,0.0747347106505738,NA,NA,0,0,0,0.697701710901771,1.00199224222219,0,4676.3688344117,1.00278881226719,0,6545.53665804803
188,50,-0.0818227890439009,-0.0644883570500943,-0.124586020194609,-0.0925825353766125,-0.126175558440355,-0.228998497112037,NA,NA,0,0,0,0.260877674112559,1.002173210245,0,4306.81938542425,1.00179178993609,0,6061.33901086454
188,200,0.0287928578566921,-0.00554429116384503,0.0130581852934499,-0.00901400536557151,-0.0559540991019585,0.0216364656664601,0.0878580698656579,0.317764798685356,2,1,2,0.25839148746499,1.00150435107393,0,4625.16087989888,1.00115507065714,0,5620.48686744344
189,10,-0.213685299736778,-0.115973196784096,-0.566251756943505,-0.32874264047336,-0.91944519451583,-0.212522055671763,NA,NA,0,0,0,0.40419120371647,1.00428086346029,0,4481.18879605339,1.0012199153396,0,6286.99889134401
189,50,-0.0151820867663012,-0.0694433391041824,0.0483077641485932,-0.0251942226238472,-0.351371892998936,0.0100031810276968,NA,NA,0,0,0,0.332804835438058,1.00186815203221,1,4145.73683598814,1.00341683106559,0,5170.5499494114
189,200,6.2531640852681e-05,-0.0161469179885396,0.041369035270459,-0.00701287306524995,-0.261717564544472,0.363301189676782,NA,-0.300927142416271,0,1,1,0.319053903826508,1.00139516836663,0,3362.44908577886,1.00082977876562,0,6420.46660231908
190,10,-0.0205232095794946,-0.15291442108389,0.0439528092118899,-0.0754796957089335,-2.46906325753067,-0.193145577441313,NA,NA,0,0,0,0.399800402112776,1.0399695516662,0,4189.87568020695,1.00161793330584,0,5313.32159528773
190,50,-0.0533584697850035,0.0744280161008144,0.205793863571663,0.0338436327107292,-3.30300367623892,-0.165584607210072,NA,NA,0,0,0,0.338018141455003,1.00176697772654,0,3808.32473753279,1.00044642139596,0,6126.61306779949
190,200,-0.0526092302028085,0.0141456102988786,0.147723178210203,0.0902880376887146,-1.39865399758689,-0.279732945500352,NA,NA,0,0,0,0.294506923868486,1.00320925661286,0,4059.58286555082,1.00175735771801,0,5824.19103946514
191,10,0.10827307464969,0.0515609631341712,-0.0033018115298713,-0.195144974469519,-0.348019278487784,-0.141042435266351,NA,NA,0,0,0,0.390246614586418,1.00296220038931,0,4034.45295854418,1.00239485124062,0,5975.4480374604
191,50,0.0286274769092894,0.0165757025271789,-0.0617341677590186,-0.0587092629427858,0.376123280914654,-0.265419162566303,NA,NA,0,0,0,0.267917579588914,1.00217364564567,0,4469.01731071974,1.00133152496482,0,7921.72110635672
191,200,-0.0225989113406491,-0.00465849918128933,-0.0740315627943025,-0.0506542598842266,0.00852063300338113,-0.155595342026783,0.377138032364991,NA,2,0,2,0.244504478636909,1.00359875414289,0,3161.62295572619,1.00049992330564,0,5987.55145765528
192,10,0.0409182382293594,0.382094626594746,-1.44530360603272,1.11620690410455,0.733478289245068,-0.0881677660208791,NA,NA,0,0,0,0.472887954856949,1.00370418337204,0,3539.08288771458,1.00109488400941,0,5440.76600914912
192,50,-0.0032050339697729,0.182842010789046,-0.0126467609360668,0.11923467972343,-0.234450627299331,-0.0640477711724525,NA,NA,0,0,0,0.291154801739874,1.00227897481293,0,4884.53082189079,1.00149036804446,0,8118.39478275806
192,200,-0.046776138042675,0.0380260017147769,-0.0526365779481512,0.0592434675118778,-0.236427786011475,-0.149177872039484,0.0577602767059768,NA,2,0,2,0.256371588105806,1.0024826568581,0,3636.92698498602,1.00122483863954,0,6719.9549822309
193,10,0.115344602356039,0.0544712831858279,0.145192228322555,0.0932898091350685,-0.896702459264295,-0.165308572587629,NA,NA,0,0,0,0.30906185638851,1.00308861140707,2,4534.46844488209,1.0020998933046,0,7032.45089154233
193,50,-0.0330017434602052,-0.05574884099883,0.0677631029552708,-0.10437314810406,-1.43962807713273,-0.414662992187563,NA,NA,0,0,0,0.248512676477189,1.00271516991483,1,3469.11843720844,1.00265018842231,0,6272.19554081418
193,200,0.0127211565123713,-0.0212592479194356,0.00842757369537228,-0.0253348819917572,0.317412041722614,-0.103612024446772,0.472047910437432,-0.236009284842538,2,3,4,0.227666754178511,1.00241112976499,0,3864.78266713832,1.00085033069761,0,4957.82818529763
194,10,0.104103090210825,0.0352386719942237,0.0748864979069137,0.00811798344017584,-0.167825925185269,-0.0319968562631844,NA,NA,0,0,0,0.368537428779514,1.00263287746648,0,4702.45612925136,1.00013729504464,0,8287.60661578985
194,50,0.0833739402720746,0.140800917141597,0.185528419568044,0.217769760658984,-0.0490814984292127,0.317372988789548,NA,NA,0,0,0,0.318172922095979,1.00338306263373,0,3909.25934094091,1.00064694456261,0,7079.37390557284
194,200,0.0944531793661443,0.0118151998394979,0.218212091831823,0.106979088169937,-0.0789723385333536,0.254200338519034,0.414928886315907,-0.21583375528778,1,3,4,0.291202073973528,1.00261644445586,0,3233.96346635053,1.00087401646528,0,6651.7927043898
195,10,-0.169148428278117,0.415614184856502,-0.115023089129095,0.551787689388901,-2.62349468356618,0.0275346365936408,NA,NA,0,0,0,0.293549096299408,1.0021129646519,1,3970.4725468721,1.00036922325244,0,6544.69241012012
195,50,-0.0104798501596011,0.108850726706594,0.0356992820355932,0.0606482886865045,-0.602705937705075,-0.131297455339744,NA,0.735286923086947,0,1,1,0.216822791127637,1.00328252381965,0,3416.94721541829,1.0023036310646,0,5194.00936278557
195,200,-0.0180247668841891,0.1070974484624,0.00944552651988806,0.084710085790452,-1.1015134317384,-0.234250670866149,-0.145374668132332,0.832584529818706,1,1,2,0.212270669342953,1.00219817356188,0,3792.22507063553,1.00369800697706,0,8574.6912399805
196,10,-0.270150398205406,0.30341290100942,-0.28984799312604,0.343730986058924,-2.40284682662883,-0.111800672221086,NA,NA,0,0,0,0.410298379519152,1.00283574350908,1,4509.46273328681,1.00018422347734,0,7530.25207843729
196,50,-0.167873278594403,0.160874205667167,-0.0309884515519609,0.396616895251642,-3.07762998405811,0.20316953879763,NA,1.99497469319131,0,1,1,0.243935547052644,1.00487453365642,0,3570.81291761731,1.00952364024691,0,5447.79280610478
196,200,-0.0705961900395571,0.0913469246629187,0.00720458137970947,0.107715381312519,-2.75042184849038,0.229126502025347,-0.134211709921932,0.0863489948447753,1,1,1,0.225362845390371,1.0028269804262,0,3209.90761315517,1.00069335150061,0,4915.16625668312
197,10,-0.0280181838478384,-0.104927328160381,-0.000962368915546907,-0.173858860588131,-2.57549286968009,-0.00180254482091995,NA,NA,0,0,0,0.208011352309874,1.00251361402281,0,5174.99037611977,1.00089926062734,0,7951.97696925915
197,50,-0.098361134187114,-0.0569493817555426,-0.0478844702760317,0.0129388682030686,-2.26488722597517,-0.0710415831946466,NA,NA,0,0,0,0.194395752254915,1.00590192572722,0,3507.62461265819,1.00144460669515,0,6795.25781461263
197,200,-0.0124082931837552,-0.0313422653930635,0.00873546093709399,-0.0184028468107214,-0.563757275615703,-0.17199588298135,-0.0214939720069385,0.0781495360603402,1,2,2,0.160272236599369,1.00199611320652,0,3741.87660944633,1.00111815813335,0,5066.00993120239
198,10,-0.276674772465634,0.172996339277926,-0.249384906261422,0.343176836665464,-1.70370546427574,0.0214510521574066,NA,NA,0,0,0,0.277519624818858,1.00213514041525,0,3949.54964983397,1.00301643777606,0,7658.39419737335
198,50,-0.213384913982168,0.00977220710986919,-0.229547272674504,-0.156577912101524,-0.82654838765884,0.0977821918217341,NA,NA,0,0,0,0.263104818670028,1.00208139519065,0,4376.34537956923,1.00094143039702,0,5715.17209344786
198,200,-0.0388104460048677,-0.0255284328332189,0.00562989061256447,-0.0846079525085186,-0.556301181563313,-0.206109316892359,-0.00229472177291523,NA,1,0,1,0.220131713778115,1.00301654009909,0,3351.70656153885,1.00099700377948,0,6643.48414218243
199,10,-0.105900918588103,-0.212667443779984,0.0536687855334743,-0.621861371348259,-2.40687537610964,-0.466773860491977,NA,NA,0,0,0,0.399339109873772,1.00177736010263,0,4188.04402013602,1.0008318349108,0,5299.6322055922
199,50,-0.131413588859826,-0.102664648729035,-0.429703577597285,-0.278397528233239,-1.21069947125504,-0.24341447533937,0.322841282789798,-0.500659753907763,1,2,3,0.333651130619876,1.00265099729601,0,3638.79840517839,1.0010372127927,0,6853.66925095697
199,200,0.0259778834970192,-0.00890287694474008,0.0601794912532427,-0.0916920891930768,-0.118517668621009,-0.428314245628932,-0.191763365080448,-0.15669502480328,2,4,4,0.3047505221745,1.00243384420858,0,3588.26579657026,1.00125434571106,0,5002.84975034347
200,10,0.0214922944036331,0.0889804201561498,0.115707134618525,0.100559740008101,-1.99898823799587,0.442125892207124,NA,NA,0,0,0,0.295309013706349,1.00171793800481,0,4523.41844831769,1.00114927323954,0,5721.59210661139
200,50,0.00721141068801656,0.0242730082998436,0.0691346855939536,-0.00495201880166762,-1.54322193298159,-0.0333981332645899,0.280534934327509,NA,1,0,1,0.246280638918157,1.00375569179724,0,3873.44112447537,1.00111193544519,0,7538.34369218439
200,200,-0.0214328984798517,0.065212246807865,0.0222650071373698,0.0879276270399176,-1.75333672261948,0.128680309757448,0.313995858079523,NA,2,0,2,0.216547823725957,1.00316958860396,0,4355.46749156506,1.00142405907632,0,6257.50768899015
201,10,-0.130074657293997,-0.129450113490531,-0.228542807169248,-0.370465071052734,-0.323337655254734,0.450714268424996,NA,NA,0,0,0,0.454879467392079,1.00940636735169,0,3977.30564925539,1.00289670324939,0,7067.03607731106
201,50,0.00702852918688857,0.00990912217663176,0.0661148860617882,0.0419743434053711,-0.883615327675431,0.639338053599335,NA,-0.413096942242545,0,1,1,0.262914833805883,1.00186947300609,0,4642.74177813594,1.00242483385845,0,4582.78827196306
201,200,0.00707116432428578,-0.0175532634019023,0.0348621280106838,-0.000317303732896956,-0.504305068719528,0.353510561002349,-0.0703282836792125,-0.0674979592916078,1,1,1,0.250955846608909,1.00369223530591,0,3484.4523186873,1.00121539931374,0,5333.41216229735
202,10,-0.293695198887703,0.108807532856012,-3.57412713487116,-0.950440735420023,-3.39336304202789,0.16487898818843,NA,NA,0,0,0,0.468785314891371,1.00202043833509,0,5401.53624501147,1.00180530929716,0,7563.82709920384
202,50,-0.156010836294511,0.119919288177914,-2.85485232543201,-1.04644141306293,-0.614767011051966,0.444726261894017,NA,NA,0,0,0,0.455078444904023,1.00273803599914,0,4166.85489019295,1.0002595880518,0,7700.02635351294
202,200,-0.0926317616822208,0.0356676088576869,-1.00377411539282,-0.889763425582239,-0.315129690087319,0.756954210506871,NA,NA,0,0,0,0.407281612857517,1.00251394157124,0,3305.69022680204,1.00077043747344,0,6250.8642095426
203,10,-0.359945423234072,0.284224908191793,-0.348788571436999,0.363793408814221,-1.58526549663787,0.33568659961174,NA,NA,0,0,0,0.314170972851654,1.00235738447734,1,3768.09332298045,1.00172606965846,0,6257.49318572371
203,50,-0.253080510803977,0.211403947478954,-0.129069048710802,0.125956841696209,-2.19059460094941,0.788408347274835,-0.369365824262585,2.24434546331338,1,1,2,0.301631385734526,1.00194860131636,0,3798.8701330215,1.0023173601882,0,4818.26242584408
203,200,-0.0816205743051255,0.0325565625031775,-0.0345946231705039,0.0179137694156726,-0.543243473150911,-0.0485041132647476,-0.182960594911718,-0.225836519240589,1,2,2,0.270305764929464,1.00222627798245,0,3345.81786702766,1.00122313746732,0,7045.68955389116
204,10,0.032520939331503,0.0227853675031938,-1.04942026907373,0.263086944295614,1.65024756918183,-0.12137382265587,NA,NA,0,0,0,0.712741460182415,1.00237784365604,0,3872.22105982751,1.00201595747427,0,5517.95670285602
204,50,-0.0741467024957209,0.107893561293551,-0.0126837657186138,0.127487485702245,-1.00409041679856,0.590754810014399,-0.656853651131238,NA,1,0,1,0.314725070663972,1.002328727634,1,3705.49407139321,1.00371162705531,0,4782.50567692705
204,200,-0.0274107848220809,-0.000708822201641868,-0.0892669627775589,0.0905440780334302,0.174488459612548,-0.114366933312079,-0.11919122051839,-0.478212862181675,1,1,2,0.289816492691243,1.00310742633129,0,3728.08904334169,1.00124778420293,0,8573.7897848092
205,10,-0.116559888392373,0.121719219869811,-0.43561419413311,0.225621240464359,-0.465599075450987,0.544622911835162,NA,NA,0,0,0,0.318223509226354,1.03131023613205,0,4261.7400644574,1.0050138023868,0,6600.55625963366
205,50,0.025867074032339,0.067327755888954,0.0561240293629908,0.154199359226024,-0.892481512949312,0.449399380526384,0.237615527786543,0.385501160825792,1,1,1,0.220275810054661,1.00320906249739,0,4873.62551355573,1.00076174207249,0,8281.00378069979
205,200,0.064405134603607,-0.0091162676327311,0.0460906239030359,-0.0161026296165191,-0.341827279520725,0.357623734894201,0.189871560587122,0.00227079226485338,2,3,3,0.21898575643176,1.00301194085191,0,3903.0436210555,1.00079929087877,0,6667.90290988893
206,10,-0.308154036851888,-0.051924026480436,-0.225924653472885,-0.136359125085867,-1.94976590185424,0.137763929555487,NA,NA,0,0,0,0.444014401182111,1.00355037696667,4,4111.64093178974,1.00345781901709,0,5755.28551881839
206,50,-0.061856147433397,-0.0428393315048202,-0.0503771826570203,-0.125693930130626,-0.782414749617722,-0.167397094785835,-0.356682441988805,0.292713625337227,1,2,3,0.229639833091469,1.00160002637935,0,4103.42128045572,1.00086482510335,0,6072.91373778076
206,200,0.00805414927088743,-0.0333875470782744,0.0174303558461322,-0.0569028062352956,-1.24431004282334,-0.411475119627948,0.0931299204274767,-0.244357140180131,1,3,4,0.196015812542875,1.00395886597404,0,3485.87677901128,1.00483626841775,0,5961.58831176763
207,10,0.136946482673076,-0.207065514008029,-0.0371551673899417,-0.103909516524021,-0.0694471667914911,-0.123306921223554,NA,NA,0,0,0,0.334953018514845,1.00209138997146,0,3931.82462812286,1.00155314865236,0,5112.72144832779
207,50,0.00105842275466461,-0.0927782106913065,-0.00919529784191964,-0.110424462899533,-0.639291790940979,0.282853396409777,NA,NA,0,0,0,0.291832257731413,1.00280999570849,0,5061.02176247479,1.00062918043223,0,5531.10059029027
207,200,-0.0175671834811533,0.0522505658830452,-0.0358640452191987,0.0691600790234771,-0.863099037450061,-0.331520587801294,0.193281474523716,-0.722379201885542,1,1,2,0.241245209188229,1.00229799451985,0,4371.93272490527,1.00169798034824,0,6870.67769207337
208,10,-0.0505670455210424,0.410357011112004,-2.59496473577438,0.278352592580993,0.198767980472817,0.0969766215752427,NA,NA,0,0,0,0.501144499306008,1.00172480810195,0,4899.17009071625,1.00206408156351,0,6255.94679784412
208,50,-0.110429995348425,-0.127347357099686,-2.82997908867279,0.0953854192248214,0.306937439229552,-0.703441766393656,NA,NA,0,0,0,0.384049895973426,1.00332777851486,0,3772.24493954752,1.00143274855699,0,7152.17170235401
208,200,-0.0515495176689842,0.0238028359336358,-0.123166719950706,0.139699945661076,-0.265326374531787,-0.369193561856518,-0.252996107144663,-0.686072123500487,1,2,2,0.327678482789304,1.00393752694344,0,3594.25550897813,1.00056327771007,0,6479.64983072547
209,10,-0.300824155828449,0.319165377536484,-1.85305788764955,0.607377459040452,-2.46511725234281,0.132956935506454,NA,NA,0,0,0,0.482793775256142,1.00224261906319,0,5149.32548660548,1.00222686548926,0,5615.71108749821
209,50,-0.0168833283475052,0.0837946317697576,0.341372955279239,0.336841074028339,-2.15490658178138,-0.0883145002294224,NA,NA,0,0,0,0.430351529127022,1.00385091929306,0,5218.01200702519,1.00142858052723,0,5184.42952734203
209,200,-0.0410006181059256,-0.0287218887369951,0.138724027097878,0.067968379658301,-1.11664514381288,0.121673011441029,-0.385660554048247,NA,1,0,1,0.381392922049626,1.00185286870135,0,3771.49462383924,1.00069672227822,0,5390.65930996905
210,10,0.174860183035889,0.0558367181616862,-3.08323926233168,0.0202714414055388,0.828999762300769,-0.298385259201776,NA,NA,0,0,0,0.658408221057345,1.00202763034061,0,4861.38045611985,1.01029731927212,0,7661.80463826094
210,50,-0.0564050792716572,0.0432094841432554,-2.07701883842509,0.135597613278156,0.184098436947091,0.357323190451123,NA,-1.74322287359925,0,1,1,0.409300333631831,1.00272385886269,0,3807.90820257193,1.00099215105883,0,5929.38342932199
210,200,-0.0928797423549949,-0.044892592379877,0.0706819153042373,0.102087783535007,-0.333696541280957,0.077090940166451,0.143205146250048,-0.117827526588298,1,1,1,0.35258861320357,1.00195032661093,0,3726.23230996383,1.00031845534203,0,6041.19295403037
211,10,-0.0872055281076252,-0.0274958590630401,0.119295799157717,0.137059470556077,-1.96248890769767,0.0275715887934431,NA,NA,0,0,0,0.306107231357311,1.00238394395455,0,4528.89253258497,1.00204020364322,0,5586.22893469526
211,50,0.00864496374826862,0.0654767008975634,0.0212522667018571,0.0396024516918076,-0.173711440720536,-0.334063051719112,NA,NA,0,0,0,0.275200031739376,1.00341148607987,2,3872.89410458048,1.00291769373203,0,6334.00017921176
211,200,0.0126494729597519,0.0131880167388521,-0.0508708496371213,-0.0324106392345705,0.153880941740265,-0.827243653273564,0.121043718107538,NA,1,0,1,0.270896249771234,1.00453184213671,0,3929.32628252441,1.00134589425546,0,5310.70356501028
212,10,-0.311137566230393,0.111682935867701,-1.37205276977978,0.0473136515343488,-1.80766748867698,0.0289145541636813,NA,NA,0,0,0,0.491494503727541,1.00237744084183,0,5091.05016721382,1.00058521747252,0,6149.03957347836
212,50,-0.0860940263648506,0.0607613678858771,-0.61582937930921,0.227163634106293,0.984707732673622,-0.500959475867086,NA,-0.566979339510695,0,1,1,0.342793010002328,1.00425670495991,0,4064.41291748238,1.0008688257345,0,6502.57923724278
212,200,0.0293170231848653,0.0186321254591504,0.116657504027751,-0.131395981407717,0.0994110794726089,-0.0304130963453597,-0.0702546471345831,0.162895416390466,2,3,3,0.311850100222728,1.00188748454903,0,4535.4751696403,1.00093803405861,0,5926.18466753834
214,10,-0.265356395100866,-0.0680402055890469,-6.94110658359115e-05,0.770259972113153,-2.50052234249105,0.0486433551330673,NA,NA,0,0,0,0.68406242216229,1.01508469330096,5,3580.071109418,1.00188843769894,0,6078.98137848185
214,50,-0.0770047228539227,0.0746487162466804,-0.0619234347030515,0.208427982354872,-0.975246827094735,-0.329838948213697,NA,NA,0,0,0,0.364414060568448,1.0046015873095,0,4222.21194312829,1.00115618328873,0,5496.69445851531
214,200,-0.0896113413955811,0.0184107084723809,-0.0779705015427981,0.0348955521383222,-0.391672953503905,-0.704925529596117,NA,0.26147275535021,0,2,2,0.345060977055848,1.00189789573951,0,4188.10180498548,1.0010984984492,0,5402.05327806774
215,10,0.227114746581273,-0.132924022151815,0.331254421428906,0.0578599292579352,0.327579158622373,-0.337738186223669,NA,NA,0,0,0,0.328909233352841,1.00451558806627,0,4819.32350783151,1.00213365811516,0,5320.69386871002
215,50,0.0311390180782074,0.0353784301123151,0.0552408254972736,0.118357068655809,0.0550066993595903,0.114272076772716,NA,NA,0,0,0,0.249062821083847,1.0022469838515,0,4197.93198334828,1.00016847963194,0,8310.84739312879
215,200,-0.0413342153182485,-0.0184404013601777,-0.0131875830649744,0.027734417235153,-0.285657610392135,-0.0340549541498845,NA,0.262938081611155,0,1,1,0.21233769264585,1.00126365292946,0,3563.2326408798,1.00148905153874,0,5417.82935618312
216,10,-0.420830172643365,0.0338271330623997,-0.501754136087742,0.136957745391637,-3.41811300361934,-0.0636107499709568,NA,NA,0,0,0,0.35524200925406,1.00449305758251,0,4017.19427728447,1.00180291303954,0,5847.18578711191
216,50,-0.211795258773946,-0.0383462316200505,-0.188646682823888,-0.0803180943638424,-1.91946631962461,0.192969175627828,NA,NA,0,0,0,0.312039656980855,1.00223242796262,0,4857.1334947168,1.00093392610299,0,7576.74837956806
216,200,-0.0729713780701039,0.00969980267811979,-0.0552373343099775,0.0468945966816839,-0.652035539178266,0.423810950679267,NA,0.696634321450781,0,1,1,0.293804076104337,1.00555464017449,0,4141.5832506907,1.00066444504261,0,5138.61034788102
217,10,-0.290117289677358,-0.220821844321412,-0.389894727641397,-0.293723464413214,-0.557486059004397,0.118769192460628,NA,NA,0,0,0,0.373288375424824,1.00162833343362,0,4390.24805324883,1.0012090910345,0,6421.99702279406
217,50,-0.185594872357843,-0.108073632056772,-0.371857272835738,-0.228829957875135,-0.31463493248013,0.580808455611219,0.206883333562002,NA,1,0,1,0.278557849597991,1.00269008336837,0,3975.96814771799,1.00202909773348,0,7106.27545815036
217,200,-0.0429172809121354,0.00182734459033904,-0.171415527262586,-0.0931774823778574,0.202874051704357,0.240608095151011,0.118809611024464,-0.214845450066274,2,3,4,0.250993767682543,1.00146370555627,0,3297.28194583231,1.00050808983076,0,6952.69056476914
218,10,-0.269335719255619,-0.214467283638056,-0.23807748759319,-0.318960945166995,-0.878745740495235,-0.399752469441085,NA,NA,0,0,0,0.354914848265694,1.00632699595583,0,3844.14318867744,1.00078885507986,0,7272.2538052369
