"","species","run","run.env","time","pop","thinned"
"8526","6",285,-0.462821404335583,0,0,0
"8527","7",285,-0.462821404335583,0,90,0
"8528","8",285,-0.462821404335583,0,0,0
"8529","9",285,-0.462821404335583,0,0,0
"8530","10",285,-0.462821404335583,0,12,0
"8531","11",285,-0.462821404335583,0,25,0
"8532","12",285,-0.462821404335583,0,4,0
"8533","13",285,-0.462821404335583,0,0,0
"8534","14",285,-0.462821404335583,0,90,0
"8535","15",285,-0.462821404335583,0,0,0
"8536","1",285,-0.462821404335583,1,59,0
"8537","2",285,-0.462821404335583,1,19,0
"8538","3",285,-0.462821404335583,1,0,0
"8539","4",285,-0.462821404335583,1,72,0
"8540","5",285,-0.462821404335583,1,0,0
"8541","6",285,-0.462821404335583,1,0,0
"8542","7",285,-0.462821404335583,1,46,0
"8543","8",285,-0.462821404335583,1,0,0
"8544","9",285,-0.462821404335583,1,0,0
"8545","10",285,-0.462821404335583,1,13,0
"8546","11",285,-0.462821404335583,1,27,0
"8547","12",285,-0.462821404335583,1,6,0
"8548","13",285,-0.462821404335583,1,0,0
"8549","14",285,-0.462821404335583,1,97,0
"8550","15",285,-0.462821404335583,1,0,0
"8551","1",286,-0.292189010713857,0,0,0
"8552","2",286,-0.292189010713857,0,0,0
"8553","3",286,-0.292189010713857,0,27,0
"8554","4",286,-0.292189010713857,0,105,0
"8555","5",286,-0.292189010713857,0,0,0
"8556","6",286,-0.292189010713857,0,0,0
"8557","7",286,-0.292189010713857,0,20,0
"8558","8",286,-0.292189010713857,0,185,0
"8559","9",286,-0.292189010713857,0,0,0
"8560","10",286,-0.292189010713857,0,0,0
"8561","11",286,-0.292189010713857,0,0,0
"8562","12",286,-0.292189010713857,0,40,0
"8563","13",286,-0.292189010713857,0,0,0
"8564","14",286,-0.292189010713857,0,132,0
"8565","15",286,-0.292189010713857,0,0,0
"8566","1",286,-0.292189010713857,1,0,0
"8567","2",286,-0.292189010713857,1,0,0
"8568","3",286,-0.292189010713857,1,11,0
"8569","4",286,-0.292189010713857,1,78,0
"8570","5",286,-0.292189010713857,1,0,0
"8571","6",286,-0.292189010713857,1,0,0
"8572","7",286,-0.292189010713857,1,10,0
"8573","8",286,-0.292189010713857,1,78,0
"8574","9",286,-0.292189010713857,1,0,0
"8575","10",286,-0.292189010713857,1,0,0
"8576","11",286,-0.292189010713857,1,0,0
"8577","12",286,-0.292189010713857,1,20,0
"8578","13",286,-0.292189010713857,1,0,0
"8579","14",286,-0.292189010713857,1,70,0
"8580","15",286,-0.292189010713857,1,0,0
"8581","1",287,0.73614347545226,0,47,0
"8582","2",287,0.73614347545226,0,0,0
"8583","3",287,0.73614347545226,0,2,0
"8584","4",287,0.73614347545226,0,86,0
"8585","5",287,0.73614347545226,0,0,0
"8586","6",287,0.73614347545226,0,0,0
"8587","7",287,0.73614347545226,0,6,0
"8588","8",287,0.73614347545226,0,0,0
"8589","9",287,0.73614347545226,0,0,0
"8590","10",287,0.73614347545226,0,0,0
"8591","11",287,0.73614347545226,0,0,0
"8592","12",287,0.73614347545226,0,10,0
"8593","13",287,0.73614347545226,0,0,0
"8594","14",287,0.73614347545226,0,94,0
"8595","15",287,0.73614347545226,0,0,0
"8596","1",287,0.73614347545226,1,76,0
"8597","2",287,0.73614347545226,1,0,0
"8598","3",287,0.73614347545226,1,4,0
"8599","4",287,0.73614347545226,1,104,0
"8600","5",287,0.73614347545226,1,0,0
"8601","6",287,0.73614347545226,1,0,0
"8602","7",287,0.73614347545226,1,18,0
"8603","8",287,0.73614347545226,1,0,0
"8604","9",287,0.73614347545226,1,0,0
"8605","10",287,0.73614347545226,1,0,0
"8606","11",287,0.73614347545226,1,0,0
"8607","12",287,0.73614347545226,1,19,0
"8608","13",287,0.73614347545226,1,0,0
"8609","14",287,0.73614347545226,1,113,0
"8610","15",287,0.73614347545226,1,0,0
"8611","1",288,-1.34372878677089,0,98,0
"8612","2",288,-1.34372878677089,0,0,0
"8613","3",288,-1.34372878677089,0,34,0
"8614","4",288,-1.34372878677089,0,6,0
"8615","5",288,-1.34372878677089,0,0,0
"8616","6",288,-1.34372878677089,0,0,0
"8617","7",288,-1.34372878677089,0,33,0
"8618","8",288,-1.34372878677089,0,48,0
"8619","9",288,-1.34372878677089,0,0,0
"8620","10",288,-1.34372878677089,0,0,0
"8621","11",288,-1.34372878677089,0,1,0
"8622","12",288,-1.34372878677089,0,50,0
"8623","13",288,-1.34372878677089,0,0,0
"8624","14",288,-1.34372878677089,0,53,0
"8625","15",288,-1.34372878677089,0,0,0
"8626","1",288,-1.34372878677089,1,82,0
"8627","2",288,-1.34372878677089,1,0,0
"8628","3",288,-1.34372878677089,1,29,0
"8629","4",288,-1.34372878677089,1,4,0
"8630","5",288,-1.34372878677089,1,0,0
"8631","6",288,-1.34372878677089,1,0,0
"8632","7",288,-1.34372878677089,1,30,0
"8633","8",288,-1.34372878677089,1,39,0
"8634","9",288,-1.34372878677089,1,0,0
"8635","10",288,-1.34372878677089,1,0,0
"8636","11",288,-1.34372878677089,1,1,0
"8637","12",288,-1.34372878677089,1,38,0
"8638","13",288,-1.34372878677089,1,0,0
"8639","14",288,-1.34372878677089,1,41,0
"8640","15",288,-1.34372878677089,1,0,0
"8641","1",289,-0.940636298696629,0,101,0
"8642","2",289,-0.940636298696629,0,0,0
"8643","3",289,-0.940636298696629,0,37,0
"8644","4",289,-0.940636298696629,0,95,0
"8645","5",289,-0.940636298696629,0,0,0
"8646","6",289,-0.940636298696629,0,0,0
"8647","7",289,-0.940636298696629,0,23,0
"8648","8",289,-0.940636298696629,0,25,0
"8649","9",289,-0.940636298696629,0,5,0
"8650","10",289,-0.940636298696629,0,32,0
"8651","11",289,-0.940636298696629,0,0,0
"8652","12",289,-0.940636298696629,0,66,0
"8653","13",289,-0.940636298696629,0,0,0
"8654","14",289,-0.940636298696629,0,138,0
"8655","15",289,-0.940636298696629,0,0,0
"8656","1",289,-0.940636298696629,1,94,0
"8657","2",289,-0.940636298696629,1,0,0
"8658","3",289,-0.940636298696629,1,38,0
"8659","4",289,-0.940636298696629,1,62,0
"8660","5",289,-0.940636298696629,1,0,0
"8661","6",289,-0.940636298696629,1,0,0
"8662","7",289,-0.940636298696629,1,26,0
"8663","8",289,-0.940636298696629,1,30,0
"8664","9",289,-0.940636298696629,1,5,0
"8665","10",289,-0.940636298696629,1,31,0
"8666","11",289,-0.940636298696629,1,0,0
"8667","12",289,-0.940636298696629,1,58,0
"8668","13",289,-0.940636298696629,1,0,0
"8669","14",289,-0.940636298696629,1,86,0
"8670","15",289,-0.940636298696629,1,0,0
"8671","1",290,0.0890827572458209,0,165,0
"8672","2",290,0.0890827572458209,0,0,0
"8673","3",290,0.0890827572458209,0,30,0
"8674","4",290,0.0890827572458209,0,142,0
"8675","5",290,0.0890827572458209,0,0,0
"8676","6",290,0.0890827572458209,0,0,0
"8677","7",290,0.0890827572458209,0,12,0
"8678","8",290,0.0890827572458209,0,192,0
"8679","9",290,0.0890827572458209,0,1,0
"8680","10",290,0.0890827572458209,0,35,0
"8681","11",290,0.0890827572458209,0,0,0
"8682","12",290,0.0890827572458209,0,0,0
"8683","13",290,0.0890827572458209,0,0,0
"8684","14",290,0.0890827572458209,0,5,0
"8685","15",290,0.0890827572458209,0,0,0
"8686","1",290,0.0890827572458209,1,106,0
"8687","2",290,0.0890827572458209,1,0,0
"8688","3",290,0.0890827572458209,1,12,0
"8689","4",290,0.0890827572458209,1,78,0
"8690","5",290,0.0890827572458209,1,0,0
"8691","6",290,0.0890827572458209,1,0,0
"8692","7",290,0.0890827572458209,1,10,0
"8693","8",290,0.0890827572458209,1,105,0
"8694","9",290,0.0890827572458209,1,0,0
"8695","10",290,0.0890827572458209,1,24,0
"8696","11",290,0.0890827572458209,1,0,0
"8697","12",290,0.0890827572458209,1,0,0
"8698","13",290,0.0890827572458209,1,0,0
"8699","14",290,0.0890827572458209,1,6,0
"8700","15",290,0.0890827572458209,1,0,0
"8701","1",291,-0.028523659091296,0,56,0
"8702","2",291,-0.028523659091296,0,0,0
"8703","3",291,-0.028523659091296,0,26,0
"8704","4",291,-0.028523659091296,0,163,0
"8705","5",291,-0.028523659091296,0,0,0
"8706","6",291,-0.028523659091296,0,0,0
"8707","7",291,-0.028523659091296,0,26,0
"8708","8",291,-0.028523659091296,0,83,0
"8709","9",291,-0.028523659091296,0,0,0
"8710","10",291,-0.028523659091296,0,20,0
"8711","11",291,-0.028523659091296,0,0,0
"8712","12",291,-0.028523659091296,0,6,0
"8713","13",291,-0.028523659091296,0,0,0
"8714","14",291,-0.028523659091296,0,112,0
"8715","15",291,-0.028523659091296,0,0,0
"8716","1",291,-0.028523659091296,1,62,0
"8717","2",291,-0.028523659091296,1,0,0
"8718","3",291,-0.028523659091296,1,22,0
"8719","4",291,-0.028523659091296,1,95,0
"8720","5",291,-0.028523659091296,1,0,0
"8721","6",291,-0.028523659091296,1,0,0
"8722","7",291,-0.028523659091296,1,22,0
"8723","8",291,-0.028523659091296,1,81,0
"8724","9",291,-0.028523659091296,1,0,0
"8725","10",291,-0.028523659091296,1,18,0
"8726","11",291,-0.028523659091296,1,0,0
"8727","12",291,-0.028523659091296,1,9,0
"8728","13",291,-0.028523659091296,1,0,0
"8729","14",291,-0.028523659091296,1,98,0
"8730","15",291,-0.028523659091296,1,0,0
"8731","1",292,-0.9336400176688,0,31,0
"8732","2",292,-0.9336400176688,0,0,0
"8733","3",292,-0.9336400176688,0,29,0
"8734","4",292,-0.9336400176688,0,0,0
"8735","5",292,-0.9336400176688,0,0,0
"8736","6",292,-0.9336400176688,0,0,0
"8737","7",292,-0.9336400176688,0,51,0
"8738","8",292,-0.9336400176688,0,0,0
"8739","9",292,-0.9336400176688,0,8,0
"8740","10",292,-0.9336400176688,0,28,0
"8741","11",292,-0.9336400176688,0,0,0
"8742","12",292,-0.9336400176688,0,45,0
"8743","13",292,-0.9336400176688,0,0,0
"8744","14",292,-0.9336400176688,0,86,0
"8745","15",292,-0.9336400176688,0,0,0
"8746","1",292,-0.9336400176688,1,57,0
"8747","2",292,-0.9336400176688,1,0,0
"8748","3",292,-0.9336400176688,1,36,0
"8749","4",292,-0.9336400176688,1,0,0
"8750","5",292,-0.9336400176688,1,0,0
"8751","6",292,-0.9336400176688,1,0,0
"8752","7",292,-0.9336400176688,1,55,0
"8753","8",292,-0.9336400176688,1,0,0
"8754","9",292,-0.9336400176688,1,10,0
"8755","10",292,-0.9336400176688,1,47,0
"8756","11",292,-0.9336400176688,1,0,0
"8757","12",292,-0.9336400176688,1,49,0
"8758","13",292,-0.9336400176688,1,0,0
"8759","14",292,-0.9336400176688,1,94,0
"8760","15",292,-0.9336400176688,1,0,0
"8761","1",293,-0.786717260431866,0,152,0
"8762","2",293,-0.786717260431866,0,0,0
"8763","3",293,-0.786717260431866,0,0,0
"8764","4",293,-0.786717260431866,0,114,0
"8765","5",293,-0.786717260431866,0,0,0
"8766","6",293,-0.786717260431866,0,0,0
"8767","7",293,-0.786717260431866,0,31,0
"8768","8",293,-0.786717260431866,0,134,0
"8769","9",293,-0.786717260431866,0,8,0
"8770","10",293,-0.786717260431866,0,27,0
"8771","11",293,-0.786717260431866,0,0,0
"8772","12",293,-0.786717260431866,0,0,0
"8773","13",293,-0.786717260431866,0,0,0
"8774","14",293,-0.786717260431866,0,6,0
"8775","15",293,-0.786717260431866,0,0,0
"8776","1",293,-0.786717260431866,1,72,0
"8777","2",293,-0.786717260431866,1,0,0
"8778","3",293,-0.786717260431866,1,0,0
"8779","4",293,-0.786717260431866,1,60,0
"8780","5",293,-0.786717260431866,1,0,0
"8781","6",293,-0.786717260431866,1,0,0
"8782","7",293,-0.786717260431866,1,24,0
"8783","8",293,-0.786717260431866,1,73,0
"8784","9",293,-0.786717260431866,1,1,0
"8785","10",293,-0.786717260431866,1,16,0
"8786","11",293,-0.786717260431866,1,0,0
"8787","12",293,-0.786717260431866,1,0,0
"8788","13",293,-0.786717260431866,1,0,0
"8789","14",293,-0.786717260431866,1,12,0
"8790","15",293,-0.786717260431866,1,0,0
"8791","1",294,0.737843371288256,0,0,0
"8792","2",294,0.737843371288256,0,0,0
"8793","3",294,0.737843371288256,0,40,0
"8794","4",294,0.737843371288256,0,203,0
"8795","5",294,0.737843371288256,0,0,0
"8796","6",294,0.737843371288256,0,0,0
"8797","7",294,0.737843371288256,0,97,0
"8798","8",294,0.737843371288256,0,0,0
"8799","9",294,0.737843371288256,0,6,0
"8800","10",294,0.737843371288256,0,22,0
"8801","11",294,0.737843371288256,0,8,0
"8802","12",294,0.737843371288256,0,65,0
"8803","13",294,0.737843371288256,0,0,0
"8804","14",294,0.737843371288256,0,396,0
"8805","15",294,0.737843371288256,0,0,0
"8806","1",294,0.737843371288256,1,0,0
"8807","2",294,0.737843371288256,1,0,0
"8808","3",294,0.737843371288256,1,35,0
"8809","4",294,0.737843371288256,1,129,0
"8810","5",294,0.737843371288256,1,0,0
"8811","6",294,0.737843371288256,1,0,0
"8812","7",294,0.737843371288256,1,56,0
"8813","8",294,0.737843371288256,1,0,0
"8814","9",294,0.737843371288256,1,6,0
"8815","10",294,0.737843371288256,1,22,0
"8816","11",294,0.737843371288256,1,5,0
"8817","12",294,0.737843371288256,1,37,0
"8818","13",294,0.737843371288256,1,0,0
"8819","14",294,0.737843371288256,1,147,0
"8820","15",294,0.737843371288256,1,0,0
"8821","1",295,-0.482894827015125,0,29,0
"8822","2",295,-0.482894827015125,0,51,0
"8823","3",295,-0.482894827015125,0,0,0
"8824","4",295,-0.482894827015125,0,4,0
"8825","5",295,-0.482894827015125,0,0,0
"8826","6",295,-0.482894827015125,0,0,0
"8827","7",295,-0.482894827015125,0,30,0
"8828","8",295,-0.482894827015125,0,254,0
"8829","9",295,-0.482894827015125,0,0,0
"8830","10",295,-0.482894827015125,0,13,0
"8831","11",295,-0.482894827015125,0,0,0
"8832","12",295,-0.482894827015125,0,37,0
"8833","13",295,-0.482894827015125,0,0,0
"8834","14",295,-0.482894827015125,0,0,0
"8835","15",295,-0.482894827015125,0,0,0
"8836","1",295,-0.482894827015125,1,25,0
"8837","2",295,-0.482894827015125,1,38,0
"8838","3",295,-0.482894827015125,1,0,0
"8839","4",295,-0.482894827015125,1,5,0
"8840","5",295,-0.482894827015125,1,0,0
"8841","6",295,-0.482894827015125,1,0,0
"8842","7",295,-0.482894827015125,1,21,0
"8843","8",295,-0.482894827015125,1,113,0
"8844","9",295,-0.482894827015125,1,0,0
"8845","10",295,-0.482894827015125,1,6,0
"8846","11",295,-0.482894827015125,1,0,0
"8847","12",295,-0.482894827015125,1,16,0
"8848","13",295,-0.482894827015125,1,0,0
"8849","14",295,-0.482894827015125,1,0,0
"8850","15",295,-0.482894827015125,1,0,0
"8851","1",296,-0.380378267279341,0,23,0
"8852","2",296,-0.380378267279341,0,61,0
"8853","3",296,-0.380378267279341,0,7,0
"8854","4",296,-0.380378267279341,0,56,0
"8855","5",296,-0.380378267279341,0,0,0
"8856","6",296,-0.380378267279341,0,0,0
"8857","7",296,-0.380378267279341,0,36,0
"8858","8",296,-0.380378267279341,0,238,0
"8859","9",296,-0.380378267279341,0,2,0
"8860","10",296,-0.380378267279341,0,11,0
"8861","11",296,-0.380378267279341,0,0,0
"8862","12",296,-0.380378267279341,0,31,0
"8863","13",296,-0.380378267279341,0,0,0
"8864","14",296,-0.380378267279341,0,109,0
"8865","15",296,-0.380378267279341,0,0,0
"8866","1",296,-0.380378267279341,1,22,0
"8867","2",296,-0.380378267279341,1,31,0
"8868","3",296,-0.380378267279341,1,2,0
"8869","4",296,-0.380378267279341,1,39,0
"8870","5",296,-0.380378267279341,1,0,0
"8871","6",296,-0.380378267279341,1,0,0
"8872","7",296,-0.380378267279341,1,21,0
"8873","8",296,-0.380378267279341,1,113,0
"8874","9",296,-0.380378267279341,1,0,0
"8875","10",296,-0.380378267279341,1,5,0
"8876","11",296,-0.380378267279341,1,0,0
"8877","12",296,-0.380378267279341,1,23,0
"8878","13",296,-0.380378267279341,1,0,0
"8879","14",296,-0.380378267279341,1,58,0
"8880","15",296,-0.380378267279341,1,0,0
"8881","1",297,-1.01776153829846,0,21,0
"8882","2",297,-1.01776153829846,0,0,0
"8883","3",297,-1.01776153829846,0,8,0
"8884","4",297,-1.01776153829846,0,102,0
"8885","5",297,-1.01776153829846,0,0,0
"8886","6",297,-1.01776153829846,0,0,0
"8887","7",297,-1.01776153829846,0,33,0
"8888","8",297,-1.01776153829846,0,9,0
"8889","9",297,-1.01776153829846,0,3,0
"8890","10",297,-1.01776153829846,0,0,0
"8891","11",297,-1.01776153829846,0,0,0
"8892","12",297,-1.01776153829846,0,39,0
"8893","13",297,-1.01776153829846,0,0,0
"8894","14",297,-1.01776153829846,0,59,0
"8895","15",297,-1.01776153829846,0,0,0
"8896","1",297,-1.01776153829846,1,45,0
"8897","2",297,-1.01776153829846,1,0,0
"8898","3",297,-1.01776153829846,1,7,0
"8899","4",297,-1.01776153829846,1,76,0
"8900","5",297,-1.01776153829846,1,0,0
"8901","6",297,-1.01776153829846,1,0,0
"8902","7",297,-1.01776153829846,1,34,0
"8903","8",297,-1.01776153829846,1,15,0
"8904","9",297,-1.01776153829846,1,5,0
"8905","10",297,-1.01776153829846,1,0,0
"8906","11",297,-1.01776153829846,1,0,0
"8907","12",297,-1.01776153829846,1,49,0
"8908","13",297,-1.01776153829846,1,0,0
"8909","14",297,-1.01776153829846,1,88,0
"8910","15",297,-1.01776153829846,1,0,0
"8911","1",298,1.14121315903391,0,78,0
"8912","2",298,1.14121315903391,0,0,0
"8913","3",298,1.14121315903391,0,12,0
"8914","4",298,1.14121315903391,0,0,0
"8915","5",298,1.14121315903391,0,0,0
"8916","6",298,1.14121315903391,0,0,0
"8917","7",298,1.14121315903391,0,20,0
"8918","8",298,1.14121315903391,0,162,0
"8919","9",298,1.14121315903391,0,0,0
"8920","10",298,1.14121315903391,0,37,0
"8921","11",298,1.14121315903391,0,0,0
"8922","12",298,1.14121315903391,0,3,0
"8923","13",298,1.14121315903391,0,0,0
"8924","14",298,1.14121315903391,0,156,0
"8925","15",298,1.14121315903391,0,0,0
"8926","1",298,1.14121315903391,1,65,0
"8927","2",298,1.14121315903391,1,0,0
"8928","3",298,1.14121315903391,1,10,0
"8929","4",298,1.14121315903391,1,0,0
"8930","5",298,1.14121315903391,1,0,0
"8931","6",298,1.14121315903391,1,0,0
"8932","7",298,1.14121315903391,1,13,0
"8933","8",298,1.14121315903391,1,88,0
"8934","9",298,1.14121315903391,1,0,0
"8935","10",298,1.14121315903391,1,21,0
"8936","11",298,1.14121315903391,1,0,0
"8937","12",298,1.14121315903391,1,3,0
"8938","13",298,1.14121315903391,1,0,0
"8939","14",298,1.14121315903391,1,95,0
"8940","15",298,1.14121315903391,1,0,0
"8941","1",299,-1.23709509093044,0,135,0
"8942","2",299,-1.23709509093044,0,0,0
"8943","3",299,-1.23709509093044,0,9,0
"8944","4",299,-1.23709509093044,0,11,0
"8945","5",299,-1.23709509093044,0,0,0
"8946","6",299,-1.23709509093044,0,0,0
"8947","7",299,-1.23709509093044,0,59,0
"8948","8",299,-1.23709509093044,0,0,0
"8949","9",299,-1.23709509093044,0,6,0
"8950","10",299,-1.23709509093044,0,8,0
"8951","11",299,-1.23709509093044,0,2,0
"8952","12",299,-1.23709509093044,0,14,0
"8953","13",299,-1.23709509093044,0,0,0
"8954","14",299,-1.23709509093044,0,34,0
"8955","15",299,-1.23709509093044,0,0,0
"8956","1",299,-1.23709509093044,1,110,0
"8957","2",299,-1.23709509093044,1,0,0
"8958","3",299,-1.23709509093044,1,13,0
"8959","4",299,-1.23709509093044,1,17,0
"8960","5",299,-1.23709509093044,1,0,0
"8961","6",299,-1.23709509093044,1,0,0
"8962","7",299,-1.23709509093044,1,52,0
"8963","8",299,-1.23709509093044,1,0,0
"8964","9",299,-1.23709509093044,1,13,0
"8965","10",299,-1.23709509093044,1,13,0
"8966","11",299,-1.23709509093044,1,7,0
"8967","12",299,-1.23709509093044,1,21,0
"8968","13",299,-1.23709509093044,1,0,0
"8969","14",299,-1.23709509093044,1,59,0
"8970","15",299,-1.23709509093044,1,0,0
"8971","1",300,-0.0440109482019608,0,25,0
"8972","2",300,-0.0440109482019608,0,0,0
"8973","3",300,-0.0440109482019608,0,0,0
"8974","4",300,-0.0440109482019608,0,2,0
"8975","5",300,-0.0440109482019608,0,0,0
"8976","6",300,-0.0440109482019608,0,0,0
"8977","7",300,-0.0440109482019608,0,29,0
"8978","8",300,-0.0440109482019608,0,263,0
"8979","9",300,-0.0440109482019608,0,1,0
"8980","10",300,-0.0440109482019608,0,15,0
"8981","11",300,-0.0440109482019608,0,0,0
"8982","12",300,-0.0440109482019608,0,26,0
"8983","13",300,-0.0440109482019608,0,0,0
"8984","14",300,-0.0440109482019608,0,169,0
"8985","15",300,-0.0440109482019608,0,0,0
"8986","1",300,-0.0440109482019608,1,16,0
"8987","2",300,-0.0440109482019608,1,0,0
"8988","3",300,-0.0440109482019608,1,0,0
"8989","4",300,-0.0440109482019608,1,2,0
"8990","5",300,-0.0440109482019608,1,0,0
"8991","6",300,-0.0440109482019608,1,0,0
"8992","7",300,-0.0440109482019608,1,19,0
"8993","8",300,-0.0440109482019608,1,114,0
"8994","9",300,-0.0440109482019608,1,1,0
"8995","10",300,-0.0440109482019608,1,6,0
"8996","11",300,-0.0440109482019608,1,0,0
"8997","12",300,-0.0440109482019608,1,16,0
"8998","13",300,-0.0440109482019608,1,0,0
"8999","14",300,-0.0440109482019608,1,76,0
"9000","15",300,-0.0440109482019608,1,0,0
"9001","1",301,2.27218549911897,0,148,0
"9002","2",301,2.27218549911897,0,0,0
"9003","3",301,2.27218549911897,0,2,0
"9004","4",301,2.27218549911897,0,33,0
"9005","5",301,2.27218549911897,0,0,0
"9006","6",301,2.27218549911897,0,0,0
"9007","7",301,2.27218549911897,0,7,0
"9008","8",301,2.27218549911897,0,39,0
"9009","9",301,2.27218549911897,0,1,0
"9010","10",301,2.27218549911897,0,48,0
"9011","11",301,2.27218549911897,0,0,0
"9012","12",301,2.27218549911897,0,5,0
"9013","13",301,2.27218549911897,0,0,0
"9014","14",301,2.27218549911897,0,0,0
"9015","15",301,2.27218549911897,0,0,0
"9016","1",301,2.27218549911897,1,87,0
"9017","2",301,2.27218549911897,1,0,0
"9018","3",301,2.27218549911897,1,1,0
"9019","4",301,2.27218549911897,1,59,0
"9020","5",301,2.27218549911897,1,0,0
"9021","6",301,2.27218549911897,1,0,0
"9022","7",301,2.27218549911897,1,4,0
"9023","8",301,2.27218549911897,1,40,0
"9024","9",301,2.27218549911897,1,0,0
"9025","10",301,2.27218549911897,1,34,0
"9026","11",301,2.27218549911897,1,0,0
"9027","12",301,2.27218549911897,1,4,0
"9028","13",301,2.27218549911897,1,0,0
"9029","14",301,2.27218549911897,1,0,0
"9030","15",301,2.27218549911897,1,0,0
"9031","1",302,0.202363789798371,0,102,0
"9032","2",302,0.202363789798371,0,0,0
"9033","3",302,0.202363789798371,0,0,0
"9034","4",302,0.202363789798371,0,45,0
"9035","5",302,0.202363789798371,0,0,0
"9036","6",302,0.202363789798371,0,0,0
"9037","7",302,0.202363789798371,0,20,0
"9038","8",302,0.202363789798371,0,81,0
"9039","9",302,0.202363789798371,0,0,0
"9040","10",302,0.202363789798371,0,0,0
"9041","11",302,0.202363789798371,0,0,0
"9042","12",302,0.202363789798371,0,6,0
"9043","13",302,0.202363789798371,0,0,0
"9044","14",302,0.202363789798371,0,117,0
"9045","15",302,0.202363789798371,0,0,0
"9046","1",302,0.202363789798371,1,89,0
"9047","2",302,0.202363789798371,1,0,0
"9048","3",302,0.202363789798371,1,0,0
"9049","4",302,0.202363789798371,1,57,0
"9050","5",302,0.202363789798371,1,0,0
"9051","6",302,0.202363789798371,1,0,0
"9052","7",302,0.202363789798371,1,27,0
"9053","8",302,0.202363789798371,1,92,0
"9054","9",302,0.202363789798371,1,0,0
"9055","10",302,0.202363789798371,1,0,0
"9056","11",302,0.202363789798371,1,0,0
"9057","12",302,0.202363789798371,1,4,0
"9058","13",302,0.202363789798371,1,0,0
"9059","14",302,0.202363789798371,1,92,0
"9060","15",302,0.202363789798371,1,0,0
"9061","1",303,-0.247152161688814,0,123,0
"9062","2",303,-0.247152161688814,0,0,0
"9063","3",303,-0.247152161688814,0,107,0
"9064","4",303,-0.247152161688814,0,0,0
"9065","5",303,-0.247152161688814,0,0,0
"9066","6",303,-0.247152161688814,0,0,0
"9067","7",303,-0.247152161688814,0,0,0
"9068","8",303,-0.247152161688814,0,0,0
"9069","9",303,-0.247152161688814,0,17,0
"9070","10",303,-0.247152161688814,0,38,0
"9071","11",303,-0.247152161688814,0,0,0
"9072","12",303,-0.247152161688814,0,0,0
"9073","13",303,-0.247152161688814,0,0,0
"9074","14",303,-0.247152161688814,0,0,0
"9075","15",303,-0.247152161688814,0,0,0
"9076","1",303,-0.247152161688814,1,120,0
"9077","2",303,-0.247152161688814,1,0,0
"9078","3",303,-0.247152161688814,1,61,0
"9079","4",303,-0.247152161688814,1,0,0
"9080","5",303,-0.247152161688814,1,0,0
"9081","6",303,-0.247152161688814,1,0,0
"9082","7",303,-0.247152161688814,1,0,0
"9083","8",303,-0.247152161688814,1,0,0
"9084","9",303,-0.247152161688814,1,25,0
"9085","10",303,-0.247152161688814,1,48,0
"9086","11",303,-0.247152161688814,1,0,0
"9087","12",303,-0.247152161688814,1,0,0
"9088","13",303,-0.247152161688814,1,0,0
"9089","14",303,-0.247152161688814,1,0,0
"9090","15",303,-0.247152161688814,1,0,0
"9091","1",304,-0.384435504191478,0,51,0
"9092","2",304,-0.384435504191478,0,68,0
"9093","3",304,-0.384435504191478,0,7,0
"9094","4",304,-0.384435504191478,0,80,0
"9095","5",304,-0.384435504191478,0,0,0
"9096","6",304,-0.384435504191478,0,0,0
"9097","7",304,-0.384435504191478,0,28,0
"9098","8",304,-0.384435504191478,0,86,0
"9099","9",304,-0.384435504191478,0,0,0
"9100","10",304,-0.384435504191478,0,40,0
"9101","11",304,-0.384435504191478,0,0,0
"9102","12",304,-0.384435504191478,0,0,0
"9103","13",304,-0.384435504191478,0,0,0
"9104","14",304,-0.384435504191478,0,49,0
"9105","15",304,-0.384435504191478,0,0,0
"9106","1",304,-0.384435504191478,1,57,0
"9107","2",304,-0.384435504191478,1,53,0
"9108","3",304,-0.384435504191478,1,7,0
"9109","4",304,-0.384435504191478,1,71,0
"9110","5",304,-0.384435504191478,1,0,0
"9111","6",304,-0.384435504191478,1,0,0
"9112","7",304,-0.384435504191478,1,25,0
"9113","8",304,-0.384435504191478,1,84,0
"9114","9",304,-0.384435504191478,1,0,0
"9115","10",304,-0.384435504191478,1,25,0
"9116","11",304,-0.384435504191478,1,0,0
"9117","12",304,-0.384435504191478,1,0,0
"9118","13",304,-0.384435504191478,1,0,0
"9119","14",304,-0.384435504191478,1,47,0
"9120","15",304,-0.384435504191478,1,0,0
"9121","1",305,2.95119316297222,0,0,0
"9122","2",305,2.95119316297222,0,0,0
"9123","3",305,2.95119316297222,0,0,0
"9124","4",305,2.95119316297222,0,29,0
"9125","5",305,2.95119316297222,0,0,0
"9126","6",305,2.95119316297222,0,0,0
"9127","7",305,2.95119316297222,0,0,0
"9128","8",305,2.95119316297222,0,0,0
"9129","9",305,2.95119316297222,0,2,0
"9130","10",305,2.95119316297222,0,81,0
"9131","11",305,2.95119316297222,0,0,0
"9132","12",305,2.95119316297222,0,0,0
"9133","13",305,2.95119316297222,0,0,0
"9134","14",305,2.95119316297222,0,45,0
"9135","15",305,2.95119316297222,0,0,0
"9136","1",305,2.95119316297222,1,0,0
"9137","2",305,2.95119316297222,1,0,0
"9138","3",305,2.95119316297222,1,0,0
